play_id,game_id,game_date,ep,wp,down,qtr,ydstogo,yardline_100,fourth_down_converted,fourth_down_failed,yards_gained,play_type,shotgun,no_huddle,qb_dropback,score_differential,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,goal_to_go,posteam_type,season_type,week,posteam_timeouts_remaining,defteam_timeouts_remaining,vegas_wp,vegas_home_wp,no_score_prob,fg_prob,td_prob,opp_fg_prob,opp_td_prob,season,success,shotgun_binary,no_huddle_binary,qb_dropback_binary,is_pass_play,is_rush_play,is_home,is_regular_season
2133,2014_03_HOU_NYG,2014-09-21,-0.1834831349551677,0.0900677591562271,4.0,3,1,54.0,0.0,1.0,-1.0,run,0,1,0.0,-14.0,797.0,1697.0,1697.0,0,away,REG,3,3.0,3.0,0.0988009274005889,0.901199072599411,0.0048065241426229,0.1818309277296066,0.2930866181850433,0.1959168612957,0.3145338594913482,2014,0,0,1,0,0,1,0,1
2912,2014_03_IND_JAX,2014-09-21,3.744199983542785,0.9994170665740968,4.0,3,1,4.0,0.0,1.0,0.0,run,0,0,0.0,27.0,37.0,937.0,937.0,0,away,REG,3,3.0,3.0,0.9998941421508788,0.00010585784912109376,0.0107901776209473,0.5595479607582092,0.3519565761089325,0.0287730116397142,0.045266430824995,2014,0,0,0,0,0,1,0,1
969,2014_03_KC_MIA,2014-09-21,0.4947149709332734,0.4829253256320953,4.0,2,1,47.0,1.0,0.0,6.0,run,0,0,0.0,0.0,900.0,900.0,2700.0,0,away,REG,3,2.0,3.0,0.3521673381328583,0.6478326618671417,0.0508073084056377,0.20294751226902,0.3125917613506317,0.167333498597145,0.2584940791130066,2014,1,0,0,0,0,1,0,1
3865,2014_03_KC_MIA,2014-09-21,-0.8078003833070397,0.0213289391249418,4.0,4,20,68.0,0.0,1.0,0.0,pass,1,0,1.0,-12.0,189.0,189.0,189.0,0,home,REG,3,3.0,3.0,0.0250227637588977,0.0250227637588977,0.40805584192276,0.0962041392922401,0.1221735775470733,0.1567487865686416,0.2118628472089767,2014,0,1,0,1,1,0,1,1
4080,2014_03_KC_MIA,2014-09-21,-0.0974159135948866,0.0127093698829412,4.0,4,1,63.0,0.0,1.0,0.0,run,1,0,0.0,-12.0,125.0,125.0,125.0,0,home,REG,3,2.0,2.0,0.0148591538891196,0.0148591538891196,0.5449587106704712,0.0832374170422554,0.1235672011971473,0.1232042461633682,0.1211120188236236,2014,0,1,0,0,0,1,1,1
4139,2014_03_OAK_NE,2014-09-21,-0.2684481426258571,0.972280204296112,4.0,4,17,96.0,0.0,1.0,0.0,pass,0,0,1.0,7.0,3.0,3.0,3.0,0,home,REG,3,2.0,0.0,0.9875860214233398,0.9875860214233398,0.9320781230926514,0.0083927391096949,0.0031097282189875,0.0069737257435917,0.0394841395318508,2014,0,0,0,1,1,0,1,1
1447,2014_03_PIT_CAR,2014-09-21,3.4854590034810826,0.5475543737411499,4.0,2,1,10.0,1.0,0.0,1.0,run,0,0,0.0,0.0,454.0,454.0,2254.0,0,away,REG,3,1.0,2.0,0.4881437718868255,0.5118562281131744,0.0617875568568706,0.5742813348770142,0.299221783876419,0.0260998122394084,0.0364838242530822,2014,1,0,0,0,0,1,0,1
3194,2014_03_PIT_CAR,2014-09-21,0.9069114236626774,0.0270828139036893,4.0,4,2,41.0,1.0,0.0,4.0,pass,1,0,1.0,-17.0,851.0,851.0,851.0,0,home,REG,3,3.0,3.0,0.0414922796189785,0.0414922796189785,0.0559389032423496,0.2215939462184906,0.3279627859592438,0.1538640707731247,0.2295722812414169,2014,1,1,0,1,1,0,1,1
3432,2014_03_SD_BUF,2014-09-21,0.6167312329635024,0.0950026139616966,4.0,4,3,43.0,0.0,1.0,0.0,pass,1,0,1.0,-10.0,507.0,507.0,507.0,0,home,REG,3,3.0,2.0,0.1097996234893798,0.1097996234893798,0.1582304090261459,0.1883590221405029,0.2771051228046417,0.1632169038057327,0.2019244283437729,2014,0,1,0,1,1,0,1,1
4344,2014_03_SD_BUF,2014-09-21,2.4780912629212253,0.0045382571406662,4.0,4,10,11.0,0.0,1.0,0.0,pass,1,1,1.0,-12.0,6.0,6.0,6.0,0,home,REG,3,0.0,1.0,0.0026509659364819,0.0026509659364819,0.2107674777507782,0.7480404376983643,0.0368104130029678,0.0007857520249672234,0.0030783333349972,2014,0,1,1,1,1,0,1,1
738,2014_03_SF_ARI,2014-09-21,0.6463272054679692,0.3904367387294769,4.0,1,1,56.0,1.0,0.0,2.0,run,0,0,0.0,-4.0,290.0,1190.0,2990.0,0,home,REG,3,3.0,1.0,0.2853584587574005,0.2853584587574005,0.019249640405178,0.1803212910890579,0.348695158958435,0.1819952875375747,0.2577674388885498,2014,1,0,0,0,0,1,1,1
1307,2014_03_SF_ARI,2014-09-21,1.855207205750048,0.5585184693336487,4.0,2,1,37.0,1.0,0.0,6.0,pass,1,0,1.0,1.0,565.0,565.0,2365.0,0,away,REG,3,1.0,3.0,0.6882271766662598,0.3117728233337402,0.0900410115718841,0.3246740698814392,0.3152457773685455,0.1284008026123047,0.135374367237091,2014,1,1,0,1,1,0,0,1
3409,2014_03_TB_ATL,2014-09-18,0.7596618877723813,7.634169014636427e-05,4.0,4,1,44.0,1.0,0.0,2.0,run,1,0,0.0,-56.0,821.0,821.0,821.0,0,away,REG,3,3.0,3.0,1.302400869462872e-05,0.9999869759913054,0.0444537587463855,0.2120798975229263,0.3337083756923675,0.1484027802944183,0.2536561191082001,2014,1,1,0,0,0,1,0,1
2873,2014_03_TEN_CIN,2014-09-21,-0.4806904136203229,0.0006670245784334838,4.0,4,1,66.0,1.0,0.0,5.0,run,0,0,0.0,-26.0,900.0,900.0,900.0,0,away,REG,3,3.0,2.0,0.00016328541096299887,0.999836714589037,0.0531888976693153,0.1586221158504486,0.2586232721805572,0.222655177116394,0.2986868917942047,2014,1,0,0,0,0,1,0,1
3584,2014_03_TEN_CIN,2014-09-21,1.8963904910488056,0.9998598098754884,4.0,4,8,27.0,0.0,1.0,0.0,pass,1,0,1.0,26.0,204.0,204.0,204.0,0,home,REG,3,2.0,3.0,0.9999682903289796,0.9999682903289796,0.1566817760467529,0.6536778807640076,0.0720409899950027,0.0589814521372318,0.0564527288079261,2014,0,1,0,1,1,0,1,1
3794,2014_03_TEN_CIN,2014-09-21,0.0821679990040138,7.326895138248801e-05,4.0,4,4,52.0,0.0,1.0,0.0,pass,1,0,1.0,-26.0,130.0,130.0,130.0,0,away,REG,3,3.0,2.0,1.18958314487827e-05,0.9999881041685512,0.4945144653320312,0.1132066771388053,0.1428880244493484,0.1112085208296775,0.1330307871103286,2014,0,1,0,1,1,0,0,1
4799,2014_03_WAS_PHI,2014-09-21,0.3702147575095296,0.2675796151161194,4.0,4,10,41.0,0.0,1.0,0.0,pass,1,0,1.0,-3.0,112.0,112.0,112.0,0,away,REG,3,2.0,3.0,0.2204670757055282,0.7795329242944717,0.5536307692527771,0.1431359350681305,0.1138955876231193,0.1078942492604255,0.0770558938384056,2014,0,1,0,1,1,0,0,1
3643,2014_04_ATL_MIN,2014-09-28,4.402343037654646,0.6556637287139893,4.0,4,1,1.0,1.0,0.0,1.0,run,0,0,0.0,-1.0,652.0,652.0,652.0,1,home,REG,4,0.0,3.0,0.4499031603336334,0.4499031603336334,0.0404613390564918,0.3824746310710907,0.5042598247528076,0.0217301044613122,0.0344265922904014,2014,1,0,0,0,0,1,1,1
859,2014_04_GB_CHI,2014-09-28,2.43070315127261,0.552431046962738,4.0,1,1,35.0,1.0,0.0,15.0,run,0,0,0.0,0.0,45.0,945.0,2745.0,0,home,REG,4,3.0,2.0,0.4322090148925781,0.4322090148925781,0.0258888844400644,0.4341816306114197,0.3214246332645416,0.0946288555860519,0.1201657056808471,2014,1,0,0,0,0,1,1,1
3690,2014_04_GB_CHI,2014-09-28,0.6312257340177894,0.0077968607656657,4.0,4,5,41.0,0.0,1.0,0.0,pass,1,0,1.0,-21.0,649.0,649.0,649.0,0,home,REG,4,2.0,1.0,0.0050307689234614,0.0050307689234614,0.1157615557312965,0.2176462262868881,0.2711894512176513,0.1718276888132095,0.2049828022718429,2014,0,1,0,1,1,0,1,1
4194,2014_04_GB_CHI,2014-09-28,1.962484596297145,0.0008120988495647907,4.0,4,3,28.0,1.0,0.0,6.0,run,1,0,0.0,-21.0,50.0,50.0,50.0,0,home,REG,4,2.0,1.0,0.0002806470438372344,0.0002806470438372344,0.3002234399318695,0.5492555499076843,0.0818121135234832,0.0542849414050579,0.0136295985430479,2014,1,1,0,0,0,1,1,1
423,2014_04_JAX_SD,2014-09-28,0.328466787468642,0.4126948118209839,4.0,1,1,49.0,0.0,1.0,0.0,run,0,0,0.0,0.0,425.0,1325.0,3125.0,0,away,REG,4,3.0,3.0,0.1663839519023895,0.8336160480976105,0.0106191243976354,0.1992885172367096,0.3195012807846069,0.1780970394611358,0.2830305397510528,2014,0,0,0,0,0,1,0,1
3151,2014_04_JAX_SD,2014-09-28,2.16174033889547,0.0288016740232706,4.0,4,1,35.0,0.0,1.0,0.0,run,0,0,0.0,-16.0,576.0,576.0,576.0,0,away,REG,4,3.0,2.0,0.009250926785171,0.990749073214829,0.0711885765194892,0.4216128885746002,0.2883257567882538,0.0975363180041313,0.1185342445969581,2014,0,0,0,0,0,1,0,1
1215,2014_04_MIA_OAK,2014-09-28,3.553074395400472,0.6785694360733032,4.0,2,1,9.0,1.0,0.0,9.0,run,1,0,0.0,3.0,560.0,560.0,2360.0,0,away,REG,4,3.0,3.0,0.8013010025024414,0.1986989974975586,0.0341200791299343,0.5710998177528381,0.3194914758205414,0.0279656518250703,0.0450242348015308,2014,1,1,0,0,0,1,0,1
4148,2014_04_MIA_OAK,2014-09-28,2.3980512792477384,0.9997037053108216,4.0,4,3,19.0,0.0,1.0,-1.0,run,1,0,0.0,24.0,149.0,149.0,149.0,0,away,REG,4,1.0,1.0,0.9999414682388306,5.8531761169433594e-05,0.1889688968658447,0.6774286031723022,0.0882482975721359,0.0119596738368272,0.0312895849347114,2014,0,1,0,0,0,1,0,1
4265,2014_04_MIA_OAK,2014-09-28,-0.6867736328858882,0.0003175717720296234,4.0,4,6,76.0,0.0,1.0,-8.0,pass,1,0,1.0,-24.0,111.0,111.0,111.0,0,home,REG,4,1.0,1.0,4.12979643442668e-05,4.12979643442668e-05,0.5993437170982361,0.0702788084745407,0.0618598945438861,0.1322529464960098,0.1330746114253997,2014,0,1,0,1,1,0,1,1
2560,2014_04_NO_DAL,2014-09-28,-0.3469468895345926,0.0009645333630032836,4.0,3,2,53.0,1.0,0.0,4.0,pass,1,0,1.0,-28.0,298.0,1198.0,1198.0,0,away,REG,4,3.0,3.0,0.0014311368577182,0.9985688631422818,0.0123324869200587,0.1917821019887924,0.2727991044521332,0.1846661120653152,0.3271752595901489,2014,1,1,0,1,1,0,0,1
3470,2014_04_NO_DAL,2014-09-28,-0.524820419959724,0.0244910661131143,4.0,4,9,59.0,0.0,1.0,-2.0,pass,0,0,1.0,-14.0,465.0,465.0,465.0,0,away,REG,4,2.0,3.0,0.0338521152734756,0.9661478847265244,0.2144509851932525,0.1586774140596389,0.1901157051324844,0.1647323668003082,0.2635954320430755,2014,0,0,0,1,1,0,0,1
4385,2014_04_PHI_SF,2014-09-28,3.4687127758516,0.3934875428676605,4.0,4,1,1.0,0.0,1.0,0.0,pass,1,0,1.0,-5.0,115.0,115.0,115.0,1,away,REG,4,3.0,0.0,0.4707886278629303,0.5292113721370697,0.2195554822683334,0.4177295863628387,0.3314172923564911,0.0087003465741872,0.0135009512305259,2014,0,1,0,1,1,0,0,1
4666,2014_04_PHI_SF,2014-09-28,-0.2831655543996021,0.0676479414105415,4.0,4,24,83.0,0.0,1.0,0.0,pass,1,1,1.0,-5.0,47.0,47.0,47.0,0,away,REG,4,0.0,0.0,0.0533725917339324,0.9466274082660676,0.8931229114532471,0.0102845365181565,0.0068954429589211,0.0533861555159091,0.026495823636651,2014,0,1,1,1,1,0,0,1
1662,2014_04_TB_PIT,2014-09-28,1.2220578009728342,0.5103286504745483,4.0,2,1,45.0,1.0,0.0,2.0,run,0,1,0.0,0.0,484.0,484.0,2284.0,0,home,REG,4,3.0,2.0,0.6967350244522095,0.6967350244522095,0.1808719784021377,0.183162972331047,0.3209057748317718,0.1407512873411178,0.1659039855003357,2014,1,0,1,0,0,1,1,1
4373,2014_04_TB_PIT,2014-09-28,2.565467139123939,0.3680994510650635,4.0,4,10,14.0,0.0,1.0,0.0,pass,1,0,1.0,-4.0,109.0,109.0,109.0,0,away,REG,4,2.0,2.0,0.3011786639690399,0.6988213360309601,0.1534965485334396,0.7587273120880127,0.0598982982337474,0.0117971776053309,0.0139508377760648,2014,0,1,0,1,1,0,0,1
3727,2014_05_ATL_NYG,2014-10-05,-0.4842978923115879,0.1154620721936225,4.0,4,1,71.0,0.0,1.0,-9.0,pass,1,0,1.0,-7.0,280.0,280.0,280.0,0,away,REG,5,3.0,1.0,0.10822344571352,0.89177655428648,0.3578205704689026,0.1017786562442779,0.1657733470201492,0.1613100320100784,0.2095231860876083,2014,0,1,0,1,1,0,0,1
4181,2014_05_ATL_NYG,2014-10-05,0.089450468076393,0.0122401919215917,4.0,4,1,57.0,1.0,0.0,4.0,pass,1,1,1.0,-10.0,29.0,29.0,29.0,0,away,REG,5,0.0,0.0,0.0079428283497691,0.9920571716502308,0.9353954792022704,0.0204772036522626,0.0173006877303123,0.015519424341619,0.0068358802236616,2014,1,1,1,1,1,0,0,1
224,2014_05_BAL_IND,2014-10-05,3.3056134887156077,0.5950628519058228,4.0,1,1,21.0,0.0,1.0,0.0,run,0,0,0.0,0.0,658.0,1558.0,3358.0,0,home,REG,5,2.0,3.0,0.614112913608551,0.614112913608551,0.0027713391464203,0.5753563642501831,0.3050079345703125,0.0618460923433303,0.0531302765011787,2014,0,0,0,0,0,1,1,1
1219,2014_05_BAL_IND,2014-10-05,3.9211645599571057,0.5157474875450134,4.0,2,1,3.0,0.0,1.0,-11.0,pass,0,0,1.0,-3.0,609.0,609.0,2409.0,0,away,REG,5,2.0,2.0,0.4734974801540375,0.5265025198459625,0.0352433882653713,0.5034220218658447,0.3902265727519989,0.0354698151350021,0.0315140932798385,2014,0,0,0,1,1,0,0,1
4126,2014_05_BAL_IND,2014-10-05,-0.4997897306457162,0.0497631095349788,4.0,4,3,82.0,1.0,0.0,18.0,pass,1,0,1.0,-7.0,75.0,75.0,75.0,0,away,REG,5,1.0,3.0,0.033761978149414,0.966238021850586,0.6796689629554749,0.0691681131720542,0.0397352501749992,0.1177981346845626,0.0895223915576934,2014,1,1,0,1,1,0,0,1
4235,2014_05_BAL_IND,2014-10-05,0.1366949235089123,0.0475270636379718,4.0,4,3,57.0,0.0,1.0,0.0,pass,1,0,1.0,-7.0,32.0,32.0,32.0,0,away,REG,5,0.0,3.0,0.0227467082440853,0.9772532917559148,0.9197954535484314,0.0268243923783302,0.0242390427738428,0.0207348894327878,0.0072590918280184,2014,0,1,0,1,1,0,0,1
4011,2014_05_CHI_CAR,2014-10-05,-0.3875353070907295,0.0483137667179107,4.0,4,21,66.0,0.0,1.0,-6.0,pass,1,0,1.0,-7.0,74.0,74.0,74.0,0,away,REG,5,1.0,3.0,0.0333786942064762,0.9666213057935238,0.7012574672698975,0.0652294382452964,0.0446957945823669,0.1020692959427833,0.0840903222560882,2014,0,1,0,1,1,0,0,1
206,2014_05_CIN_NE,2014-10-05,3.951602610060945,0.6329438090324402,4.0,1,1,5.0,1.0,0.0,4.0,run,0,0,0.0,0.0,672.0,1572.0,3372.0,0,home,REG,5,3.0,3.0,0.5141167640686035,0.5141167640686035,0.0019018651219084,0.568565845489502,0.3653580546379089,0.0292483083903789,0.0323716141283512,2014,1,0,0,0,0,1,1,1
4326,2014_05_CIN_NE,2014-10-05,1.639007343328558,6.0948375903535634e-05,4.0,4,3,35.0,0.0,1.0,0.0,pass,1,0,1.0,-26.0,89.0,89.0,89.0,0,away,REG,5,3.0,3.0,2.2985150280874223e-05,0.9999770148497192,0.3270714879035949,0.4270509481430053,0.126665860414505,0.0708175525069236,0.0457181744277477,2014,0,1,0,1,1,0,0,1
2751,2014_05_CLE_TEN,2014-10-05,2.4206648178515024,0.0800092816352844,4.0,3,3,22.0,0.0,1.0,0.0,pass,1,0,1.0,-15.0,254.0,1154.0,1154.0,0,away,REG,5,3.0,3.0,0.1169834733009338,0.8830165266990662,0.0041408943943679,0.8249269723892212,0.0703186988830566,0.0371605679392814,0.0622050389647483,2014,0,1,0,1,1,0,0,1
3199,2014_05_CLE_TEN,2014-10-05,2.9292294905753806,0.0548844225704669,4.0,4,3,4.0,0.0,1.0,0.0,pass,1,0,1.0,-15.0,774.0,774.0,774.0,0,away,REG,5,2.0,3.0,0.0848438218235969,0.915156178176403,0.011765400879085,0.8892592787742615,0.0619127042591571,0.0158075988292694,0.0184262655675411,2014,0,1,0,1,1,0,0,1
4074,2014_05_CLE_TEN,2014-10-05,0.1162594895577058,0.8823198080062866,4.0,4,1,58.0,0.0,1.0,0.0,run,0,0,0.0,6.0,189.0,189.0,189.0,0,home,REG,5,1.0,1.0,0.8220782279968262,0.8220782279968262,0.550579309463501,0.0949094220995903,0.1330064386129379,0.0846866890788078,0.1240350380539894,2014,0,0,0,0,0,1,1,1
3258,2014_05_HOU_DAL,2014-10-05,2.1721966621116735,0.066107764840126,4.0,4,2,31.0,1.0,0.0,14.0,pass,1,0,1.0,-10.0,276.0,276.0,276.0,0,away,REG,5,3.0,3.0,0.0683852881193161,0.931614711880684,0.1376633048057556,0.5683400630950928,0.1628144979476928,0.0585747584700584,0.0711712166666984,2014,1,1,0,1,1,0,0,1
2854,2014_05_KC_SF,2014-10-05,-0.3310001478530466,0.4744292795658111,4.0,4,1,71.0,1.0,0.0,3.0,run,0,0,0.0,-1.0,821.0,821.0,821.0,0,home,REG,5,3.0,3.0,0.4674208164215088,0.4674208164215088,0.0666650012135505,0.1476917713880539,0.2707042098045349,0.2199592888355255,0.2866951823234558,2014,1,0,0,0,0,1,1,1
3775,2014_05_MIN_GB,2014-10-02,0.3752586991759017,6.603809742955491e-05,4.0,4,4,46.0,1.0,0.0,16.0,pass,1,0,1.0,-32.0,116.0,116.0,116.0,0,away,REG,5,3.0,2.0,1.356858410872519e-05,0.9999864314158912,0.5317054390907288,0.1278118938207626,0.1344763338565826,0.1112848818302154,0.0891835242509841,2014,1,1,0,1,1,0,0,1
3976,2014_05_MIN_GB,2014-10-02,2.7963880352908745,0.0002359002101002261,4.0,4,8,8.0,0.0,1.0,0.0,pass,1,0,1.0,-32.0,14.0,14.0,14.0,1,away,REG,5,2.0,2.0,2.9855655157007277e-05,0.999970144344843,0.1094541475176811,0.8421375751495361,0.0425473973155021,0.0022277149837464,0.0030472229700535,2014,0,1,0,1,1,0,0,1
3704,2014_05_NYJ_SD,2014-10-05,2.4818282373598777,0.00019393282127566636,4.0,4,16,16.0,0.0,1.0,6.0,pass,1,0,1.0,-31.0,278.0,278.0,278.0,1,away,REG,5,1.0,3.0,2.0700052118627355e-05,0.9999792999478814,0.0949940159916877,0.8019438982009888,0.0519809201359748,0.0150936497375369,0.0348156206309795,2014,0,1,0,1,1,0,0,1
331,2014_05_PIT_JAX,2014-10-05,2.2982602628180757,0.6365888118743896,4.0,1,1,36.0,1.0,0.0,2.0,run,0,0,0.0,0.0,581.0,1481.0,3281.0,0,home,REG,5,2.0,3.0,0.3279893696308136,0.3279893696308136,0.0055476021952927,0.3955724835395813,0.3398850560188293,0.1131524071097374,0.1351227015256881,2014,1,0,0,0,0,1,1,1
3333,2014_05_SEA_WAS,2014-10-06,2.133325691218488,0.8581770658493042,4.0,4,1,32.0,1.0,0.0,5.0,run,0,0,0.0,7.0,684.0,684.0,684.0,0,away,REG,5,2.0,2.0,0.9141762256622314,0.0858237743377685,0.0568217672407627,0.44207763671875,0.2796243727207184,0.0955839902162551,0.1235639601945877,2014,1,0,0,0,0,1,0,1
4551,2014_05_STL_PHI,2014-10-05,0.1517751232022419,0.0809445828199386,4.0,4,13,53.0,0.0,1.0,0.0,pass,1,0,1.0,-6.0,42.0,42.0,42.0,0,away,REG,5,1.0,2.0,0.0804785937070846,0.9195214062929152,0.7926965951919556,0.0727530121803283,0.0435781218111515,0.0633972659707069,0.0258847307413816,2014,0,1,0,1,1,0,0,1
3821,2014_06_BAL_TB,2014-10-12,2.972115606884472,0.0003528265515342355,4.0,4,2,12.0,0.0,1.0,-8.0,pass,1,0,1.0,-31.0,227.0,227.0,227.0,0,home,REG,6,3.0,3.0,5.055940346210264e-05,5.055940346210264e-05,0.0727790370583534,0.7751994729042053,0.117662213742733,0.0124447904527187,0.0202905274927616,2014,0,1,0,1,1,0,1,1
3991,2014_06_BAL_TB,2014-10-12,0.4043616986600682,5.049088576924987e-05,4.0,4,10,42.0,0.0,1.0,0.0,pass,1,0,1.0,-31.0,106.0,106.0,106.0,0,home,REG,6,3.0,3.0,1.075940872397041e-05,1.075940872397041e-05,0.5212088823318481,0.1452440768480301,0.1256993860006332,0.1233896911144256,0.0786795392632484,2014,0,1,0,1,1,0,1,1
3512,2014_06_CAR_CIN,2014-10-12,1.34263830864802,0.498822420835495,4.0,4,2,37.0,1.0,0.0,13.0,pass,1,0,1.0,0.0,428.0,428.0,428.0,0,away,REG,6,1.0,2.0,0.4790198504924774,0.5209801495075226,0.1828024983406067,0.2925868928432464,0.2576620876789093,0.1215830370783805,0.1399573534727096,2014,1,1,0,1,1,0,0,1
4150,2014_06_CAR_CIN,2014-10-12,0.7039162596920505,0.2431549876928329,4.0,4,2,43.0,1.0,0.0,5.0,run,1,0,0.0,-3.0,50.0,50.0,50.0,0,away,REG,6,1.0,2.0,0.2280153930187225,0.7719846069812775,0.7050638794898987,0.1094370633363723,0.1009925082325935,0.0620057061314582,0.0208900868892669,2014,1,1,0,0,0,1,0,1
3678,2014_06_CHI_ATL,2014-10-12,-0.6805000917520374,0.0120113845914602,4.0,4,14,61.0,0.0,1.0,0.0,pass,1,0,1.0,-14.0,228.0,228.0,228.0,0,home,REG,6,2.0,3.0,0.0098110912367701,0.0098110912367701,0.3973656296730041,0.1116854175925254,0.1297236382961273,0.1340049505233764,0.2192332595586776,2014,0,1,0,1,1,0,1,1
3908,2014_06_CHI_ATL,2014-10-12,0.4751216305885464,0.002615924924612,4.0,4,1,60.0,0.0,1.0,0.0,pass,1,1,1.0,-14.0,90.0,90.0,90.0,0,home,REG,6,0.0,3.0,0.0007489324198104441,0.0007489324198104441,0.7082523107528687,0.0586356855928897,0.1182259917259216,0.0590287074446678,0.0511835366487503,2014,0,1,1,1,1,0,1,1
3765,2014_06_DAL_SEA,2014-10-12,-0.2891414845362305,0.160733476281166,4.0,4,6,77.0,0.0,1.0,0.0,pass,1,0,1.0,-4.0,160.0,160.0,160.0,0,home,REG,6,0.0,3.0,0.1781630516052246,0.1781630516052246,0.6165763735771179,0.0496816746890544,0.1053776293992996,0.0970643758773803,0.1268987506628036,2014,0,1,0,1,1,0,1,1
3013,2014_06_DET_MIN,2014-10-12,3.559784196666442,0.921675443649292,4.0,4,1,10.0,1.0,0.0,4.0,run,0,0,0.0,10.0,764.0,764.0,764.0,0,away,REG,6,3.0,3.0,0.9187408089637756,0.0812591910362243,0.0168474689126014,0.5832875370979309,0.319448709487915,0.0294670015573501,0.0486104115843772,2014,1,0,0,0,0,1,0,1
3829,2014_06_DET_MIN,2014-10-12,-0.3088106180075556,0.0034653067123144,4.0,4,9,59.0,0.0,1.0,-7.0,pass,1,0,1.0,-14.0,141.0,141.0,141.0,0,home,REG,6,2.0,3.0,0.0021561863832175,0.0021561863832175,0.4816046953201294,0.0983986034989357,0.1206577345728874,0.13904570043087,0.1499276012182235,2014,0,1,0,1,1,0,1,1
3947,2014_06_DET_MIN,2014-10-12,1.1720207510516047,0.9983585476875304,4.0,4,5,29.0,0.0,1.0,-1.0,run,0,0,0.0,14.0,117.0,117.0,117.0,0,away,REG,6,3.0,0.0,0.9993466734886168,0.0006533265113830566,0.4348207116127014,0.4196090996265411,0.0513629280030727,0.0482642129063606,0.0435491316020488,2014,0,0,0,0,0,1,0,1
752,2014_06_GB_MIA,2014-10-12,4.51024580351077,0.5602161288261414,4.0,1,1,1.0,0.0,1.0,-2.0,run,1,1,0.0,-4.0,121.0,1021.0,2821.0,1,home,REG,6,3.0,3.0,0.4384100437164306,0.4384100437164306,0.0066100377589464,0.407708466053009,0.5168420672416687,0.0285067930817604,0.0359580256044864,2014,0,1,1,0,0,1,1,1
3850,2014_06_GB_MIA,2014-10-12,0.3921630785334855,0.1862058490514755,4.0,4,10,48.0,1.0,0.0,18.0,pass,1,0,1.0,-4.0,67.0,67.0,67.0,0,away,REG,6,0.0,1.0,0.1842305213212967,0.8157694786787033,0.8218442797660828,0.0604052729904651,0.0629790276288986,0.0351417958736419,0.0179439838975667,2014,1,1,0,1,1,0,0,1
2248,2014_06_IND_HOU,2014-10-09,-0.0461472744354978,0.1125214844942092,4.0,2,9,67.0,0.0,1.0,0.0,pass,0,0,1.0,-13.0,3.0,3.0,1803.0,0,home,REG,6,1.0,0.0,0.0532116815447807,0.0532116815447807,0.9490902423858644,0.010881227441132,0.0057809771969914,0.0016266993479803,0.0102204512804746,2014,0,0,0,1,1,0,1,1
4304,2014_06_NE_BUF,2014-10-12,-0.108309868723154,0.0197673849761486,4.0,4,2,60.0,1.0,0.0,35.0,pass,1,1,1.0,-16.0,435.0,435.0,435.0,0,home,REG,6,3.0,3.0,0.0249536912888288,0.0249536912888288,0.2093488126993179,0.1479777693748474,0.2290768474340438,0.1633241474628448,0.2393767833709716,2014,1,1,1,1,1,0,1,1
4993,2014_06_NE_BUF,2014-10-12,-0.3038306448142975,0.0009328204323537648,4.0,4,9,64.0,0.0,1.0,0.0,pass,1,0,1.0,-15.0,75.0,75.0,75.0,0,home,REG,6,2.0,2.0,0.00033974184771068394,0.00033974184771068394,0.67180997133255,0.0788475945591926,0.0517494790256023,0.116385169327259,0.0791740342974662,2014,0,1,0,1,1,0,1,1
2601,2014_06_NYG_PHI,2014-10-12,2.988011796900537,0.0601223036646842,4.0,3,3,3.0,0.0,1.0,0.0,pass,1,0,1.0,-20.0,579.0,1479.0,1479.0,1,away,REG,6,3.0,3.0,0.0683849900960922,0.9316150099039078,0.0011890686582773,0.9049500226974488,0.0613326616585254,0.0141442399471998,0.0165603049099445,2014,0,1,0,1,1,0,0,1
853,2014_06_PIT_CLE,2014-10-12,2.611745020316448,0.5798726081848145,4.0,2,3,17.0,0.0,1.0,0.0,run,0,0,0.0,3.0,821.0,821.0,2621.0,0,away,REG,6,2.0,3.0,0.5679943561553955,0.4320056438446045,0.0122330365702509,0.8563916683197021,0.0612855851650238,0.0238064434379339,0.0451443046331405,2014,0,0,0,0,0,1,0,1
3674,2014_06_PIT_CLE,2014-10-12,2.83760892204009,0.0005983470473438501,4.0,4,9,9.0,0.0,1.0,0.0,pass,1,0,1.0,-28.0,408.0,408.0,408.0,1,away,REG,6,3.0,3.0,4.38455754192546e-05,0.9999561544245807,0.0301680285483598,0.8785914182662964,0.0545970238745212,0.0161960739642381,0.0190562289208173,2014,0,1,0,1,1,0,0,1
2536,2014_06_SD_OAK,2014-10-12,-0.3823137767612934,0.3929989039897918,4.0,3,35,46.0,0.0,1.0,0.0,pass,0,0,1.0,0.0,520.0,1420.0,1420.0,0,away,REG,6,3.0,2.0,0.6260315179824829,0.3739684820175171,0.0093684503808617,0.1981536895036697,0.2549620866775512,0.2272192537784576,0.2967346310615539,2014,0,0,0,1,1,0,0,1
